areacode,行政區,路名,巷,弄
65000270,金山區,忠孝一路,１５巷,
65000270,金山區,忠孝一路,１９巷,
65000270,金山區,忠孝一路,２０巷,
65000270,金山區,忠孝一路,３８巷,
65000270,金山區,忠義路,,
65000270,金山區,慈護街,,
65000270,金山區,文化一路,,
65000270,金山區,文化一路,３巷,
65000270,金山區,文化三路,,
65000270,金山區,文化三路,１巷,
65000270,金山區,文化三路,１０巷,
65000270,金山區,文化三路,１２巷,
65000270,金山區,文化三路,３２巷,
65000270,金山區,文化三路,６６巷,
65000270,金山區,文化三路,６６巷,２弄
65000270,金山區,文化三路,６６巷,４弄
65000270,金山區,文化三路,６６巷,６弄
65000270,金山區,文化三路,６８巷,
65000270,金山區,文化二路,,
65000270,金山區,文化二路,１８巷,
65000270,金山區,文化二路,２５巷,
65000270,金山區,文化二路,４２巷,
65000270,金山區,曲尺坑,,
65000270,金山區,月眉,,
65000270,金山區,林口,,
65000270,金山區,民生路,,
65000270,金山區,民生路,２２０巷,
65000270,金山區,民生路,５１巷,
65000270,金山區,法鼓路,,
65000270,金山區,海興路,,
65000270,金山區,清水路,,
65000270,金山區,清水路,１６巷,
65000270,金山區,清水路,２１巷,
65000270,金山區,清水路,４１巷,
65000270,金山區,清水路,６０巷,
65000270,金山區,温泉路,,
65000270,金山區,温泉路,１３巷,
65000270,金山區,温泉路,２巷,
65000270,金山區,温泉路,２１巷,
65000270,金山區,潭子內,,
65000270,金山區,濆水,,
65000270,金山區,焿子坪,,
65000270,金山區,牛埔子,,
65000270,金山區,玉爐路,,
65000270,金山區,環金路,,
65000270,金山區,環金路,２９７巷,
65000270,金山區,環金路,３７６巷,
65000270,金山區,環金路,５０巷,
65000270,金山區,磺清路,,
65000270,金山區,磺清路,１０８巷,
65000270,金山區,磺港路,,
65000270,金山區,磺溪頭,,
65000270,金山區,社寮,,
65000270,金山區,福德街,,
65000270,金山區,福德街,１６巷,
65000270,金山區,秀峯坪,,
65000270,金山區,秀峰坪,,
65000270,金山區,竹子山腳,,
65000270,金山區,自強路,,
65000270,金山區,茅埔頭,,
65000270,金山區,葵扇湖,,
65000270,金山區,西勢湖,,
65000270,金山區,跳石,,
65000270,金山區,金包里街,,
65000270,金山區,金包里街,１４巷,
65000270,金山區,金包里街,１４巷,２３弄
65000270,金山區,金包里街,１４巷,５弄
65000270,金山區,金包里街,１８巷,
65000270,金山區,金包里街,１８巷,５弄
65000270,金山區,金美街,,
65000270,金山區,青年路,,
65000270,金山區,頂六股,,
65000270,金山區,香菓園,,
65000270,金山區,龜子山,,
