areacode,行政區,路名,巷,弄
65000230,八里區,頂寮二街,１２１巷,
65000230,八里區,頂寮二街,４８巷,
65000230,八里區,頂寮二街,６２巷,
65000230,八里區,頂寮二街,７２巷,
65000230,八里區,頂寮五街,,
65000230,八里區,頂罟一路,,
65000230,八里區,龍形一街,,
65000230,八里區,龍形一街,１２巷,
65000230,八里區,龍形一街,１２巷,５弄
65000230,八里區,龍形一街,１９巷,
65000230,八里區,龍形一街,１９巷,１弄
65000230,八里區,龍形一街,３３巷,
65000230,八里區,龍形三街,,
65000230,八里區,龍形三街,１５巷,
65000230,八里區,龍形三街,１５巷,１弄
65000230,八里區,龍形三街,６巷,
65000230,八里區,龍形三街,９巷,
65000230,八里區,龍形二街,,
65000230,八里區,龍形二街,３巷,
65000230,八里區,龍形二街,９巷,
65000230,八里區,龍形五街,,
65000230,八里區,龍形五街,３５巷,
65000230,八里區,龍形五街,３７巷,
65000230,八里區,龍米路一段,,
65000230,八里區,龍米路一段,１００巷,
65000230,八里區,龍米路一段,１０５巷,
65000230,八里區,龍米路一段,１１巷,
65000230,八里區,龍米路一段,１３８巷,
65000230,八里區,龍米路一段,１９３巷,
65000230,八里區,龍米路一段,１９５巷,
65000230,八里區,龍米路一段,２２７巷,
65000230,八里區,龍米路一段,３０巷,
65000230,八里區,龍米路一段,３３０巷,
65000230,八里區,龍米路一段,３５６巷,
65000230,八里區,龍米路一段,３８６巷,
65000230,八里區,龍米路一段,４２８巷,
65000230,八里區,龍米路一段,４４０巷,
65000230,八里區,龍米路一段,６５巷,
65000230,八里區,龍米路一段,８７巷,
65000230,八里區,龍米路三段,,
65000230,八里區,龍米路三段,１巷,
65000230,八里區,龍米路三段,１７巷,
65000230,八里區,龍米路三段,５１巷,
65000230,八里區,龍米路二段,,
65000230,八里區,龍米路二段,１１７巷,
65000230,八里區,龍米路二段,１１７巷,２８弄
65000230,八里區,龍米路二段,１１７巷,３０弄
65000230,八里區,龍米路二段,１２５巷,
65000230,八里區,龍米路二段,１２７巷,
65000230,八里區,龍米路二段,１２９巷,
65000230,八里區,龍米路二段,１４０巷,
65000230,八里區,龍米路二段,１４６巷,
65000230,八里區,龍米路二段,１４７巷,
65000230,八里區,龍米路二段,１５３巷,
65000230,八里區,龍米路二段,１５５巷,
65000230,八里區,龍米路二段,１５５巷,２弄
65000230,八里區,龍米路二段,１５９巷,
65000230,八里區,龍米路二段,１６１巷,
65000230,八里區,龍米路二段,１７１巷,
65000230,八里區,龍米路二段,２００巷,
65000230,八里區,龍米路二段,２００巷,６弄
65000230,八里區,龍米路二段,２０１巷,
65000230,八里區,龍米路二段,２０５巷,
65000230,八里區,龍米路二段,２０６巷,
65000230,八里區,龍米路二段,２２６巷,
65000230,八里區,龍米路二段,２３２巷,
65000230,八里區,龍米路二段,２３２巷,１弄
65000230,八里區,龍米路二段,３２巷,
65000230,八里區,龍米路二段,６０巷,
65000230,八里區,龍米路二段,６５巷,
65000230,八里區,龍米路二段,６５巷,１５弄
65000230,八里區,龍米路二段,９５巷,
