areacode,行政區,路名,巷,弄
65000070,樹林區,三福街,６巷,
65000070,樹林區,三福街,６７巷,
65000070,樹林區,三福街,７０巷,
65000070,樹林區,三福街,８５巷,
65000070,樹林區,三興路,,
65000070,樹林區,三興路,８７巷,
65000070,樹林區,三龍街,,
65000070,樹林區,三龍街,１０１巷,
65000070,樹林區,三龍街,１０６巷,
65000070,樹林區,三龍街,１１８巷,
65000070,樹林區,三龍街,１２巷,
65000070,樹林區,三龍街,１３６巷,
65000070,樹林區,三龍街,１４巷,
65000070,樹林區,三龍街,２４巷,
65000070,樹林區,三龍街,４５巷,
65000070,樹林區,三龍街,７９巷,
65000070,樹林區,三龍街,８０巷,
65000070,樹林區,三龍街,９４巷,
65000070,樹林區,中佳路,,
65000070,樹林區,中和街,,
65000070,樹林區,中和街,１巷,
65000070,樹林區,中和街,１０巷,
65000070,樹林區,中和街,１３巷,
65000070,樹林區,中和街,１４巷,
65000070,樹林區,中和街,２巷,
65000070,樹林區,中和街,２１巷,
65000070,樹林區,中和街,４２巷,
65000070,樹林區,中山路一段,,
65000070,樹林區,中山路一段,１０８巷,
65000070,樹林區,中山路一段,１３７巷,
65000070,樹林區,中山路一段,１８２巷,
65000070,樹林區,中山路一段,１９１巷,
65000070,樹林區,中山路一段,２巷,
65000070,樹林區,中山路一段,２４２巷,
65000070,樹林區,中山路一段,２４２巷,１６弄
65000070,樹林區,中山路一段,２４２巷,２９弄
65000070,樹林區,中山路一段,３０６巷,
65000070,樹林區,中山路一段,３０６巷,２０弄
65000070,樹林區,中山路一段,３０６巷,５１弄
65000070,樹林區,中山路一段,３５６巷,
65000070,樹林區,中山路一段,５８巷,
65000070,樹林區,中山路一段,５８巷,８弄
65000070,樹林區,中山路一段,７６巷,
65000070,樹林區,中山路三段,,
65000070,樹林區,中山路三段,１１４巷,
65000070,樹林區,中山路三段,１５５巷,
65000070,樹林區,中山路三段,１５５巷,１４弄
65000070,樹林區,中山路三段,１５５巷,８弄
65000070,樹林區,中山路三段,１６３巷,
65000070,樹林區,中山路三段,２７巷,
65000070,樹林區,中山路三段,２７巷,１弄
65000070,樹林區,中山路三段,２７巷,３弄
65000070,樹林區,中山路三段,４１巷,
65000070,樹林區,中山路二段,,
65000070,樹林區,中山路二段,１５１巷,
65000070,樹林區,中山路二段,１５１巷,１４弄
65000070,樹林區,中山路二段,１５１巷,１５弄
65000070,樹林區,中山路二段,１５１巷,６弄
65000070,樹林區,中山路二段,１５１巷,８弄
65000070,樹林區,中山路二段,１８９巷,
65000070,樹林區,中山路二段,２１４巷,
65000070,樹林區,中山路二段,２４９巷,
65000070,樹林區,中山路二段,７６巷,
65000070,樹林區,中山路二段,８２巷,
65000070,樹林區,中正路,,
65000070,樹林區,中正路,２２０巷,
65000070,樹林區,中正路,２３４巷,
65000070,樹林區,中正路,２４８巷,
65000070,樹林區,中正路,２４８巷,２８弄
65000070,樹林區,中正路,２５３巷,
65000070,樹林區,中正路,２６４巷,
65000070,樹林區,中正路,３５巷,
65000070,樹林區,中正路,４５巷,
65000070,樹林區,中正路,４５巷,１２弄
65000070,樹林區,中正路,５５巷,
65000070,樹林區,中正路,５５６巷,
65000070,樹林區,中正路,６１巷,
65000070,樹林區,中正路,６３２巷,
65000070,樹林區,中正路,６４２巷,
65000070,樹林區,中正路,６５７巷,
65000070,樹林區,中正路,６７１巷,
65000070,樹林區,中正路,６８９巷,
65000070,樹林區,中正路,７１１巷,
65000070,樹林區,中正路,７７巷,
65000070,樹林區,中洲街,,
65000070,樹林區,中洲街,２０巷,
65000070,樹林區,中洲街,２０巷,１弄
65000070,樹林區,中洲街,３０巷,
65000070,樹林區,中洲街,３０巷,６弄
65000070,樹林區,中洲街,５１巷,
65000070,樹林區,中洲街,５１巷,１０弄
65000070,樹林區,中興街,,
65000070,樹林區,中興街,１９巷,
65000070,樹林區,中興街,３０巷,
65000070,樹林區,中興街,５０巷,
65000070,樹林區,中興街,９巷,
65000070,樹林區,中華路,,
65000070,樹林區,中華路,１８７巷,
65000070,樹林區,中華路,２３１巷,
65000070,樹林區,中華路,２７３巷,
65000070,樹林區,中華路,３７巷,
65000070,樹林區,中華路,３７９巷,
65000070,樹林區,中華路,３７９巷,１９弄
65000070,樹林區,中華路,３７９巷,４６弄
65000070,樹林區,中華路,３７９巷,６２弄
65000070,樹林區,中華路,３７９巷,７８弄
65000070,樹林區,中華路,４０３巷,
65000070,樹林區,中華路,４５巷,
65000070,樹林區,中華路,５２巷,
65000070,樹林區,中華路,８３巷,
65000070,樹林區,中華路,９５巷,
65000070,樹林區,仁愛街,,
65000070,樹林區,仁愛街,１２巷,
65000070,樹林區,仁愛街,３９巷,
65000070,樹林區,仁愛街,７３巷,
65000070,樹林區,仁愛街,７８巷,１弄
65000070,樹林區,仁愛街,８３巷,
65000070,樹林區,佳園路一段,,
65000070,樹林區,佳園路一段,４１巷,
65000070,樹林區,佳園路一段,４１巷,１６弄
65000070,樹林區,佳園路一段,４１巷,２２弄
65000070,樹林區,佳園路一段,４１巷,２８弄
65000070,樹林區,佳園路一段,７２巷,
65000070,樹林區,佳園路一段,７５巷,
65000070,樹林區,佳園路一段,７５巷,１１弄
65000070,樹林區,佳園路一段,７５巷,１４弄
65000070,樹林區,佳園路一段,８０巷,
65000070,樹林區,佳園路一段,８０巷,５弄
65000070,樹林區,佳園路一段,９０巷,
65000070,樹林區,佳園路三段,,
65000070,樹林區,佳園路三段,１０１巷,
65000070,樹林區,佳園路三段,１０１巷,３８弄
65000070,樹林區,佳園路三段,１０１巷,６２弄
65000070,樹林區,佳園路三段,１０１巷,８０弄
65000070,樹林區,佳園路三段,１１３巷,
65000070,樹林區,佳園路三段,１４５巷,
65000070,樹林區,佳園路三段,１８１巷,
65000070,樹林區,佳園路三段,１８１巷,１１０弄
65000070,樹林區,佳園路三段,２１巷,
65000070,樹林區,佳園路三段,２１９巷,
65000070,樹林區,佳園路三段,３６巷,
65000070,樹林區,佳園路三段,５４巷,
65000070,樹林區,佳園路三段,６６巷,
65000070,樹林區,佳園路三段,９９巷,
65000070,樹林區,佳園路二段,,
65000070,樹林區,佳園路二段,１０６巷,
65000070,樹林區,佳園路二段,１５巷,
65000070,樹林區,佳園路二段,１５巷,６弄
65000070,樹林區,佳園路二段,１５巷,９弄
65000070,樹林區,佳園路二段,６５巷,
65000070,樹林區,佳園路二段,７５巷,
65000070,樹林區,佳園路二段,８６巷,
65000070,樹林區,俊保路,,
65000070,樹林區,俊安街,,
65000070,樹林區,俊安街,１７巷,
65000070,樹林區,俊安街,２４巷,
65000070,樹林區,俊安街,２４巷,１０弄
65000070,樹林區,俊安街,３１巷,
65000070,樹林區,俊安街,５３巷,
65000070,樹林區,俊安街,６６巷,
65000070,樹林區,俊安街,６６巷,１３弄
65000070,樹林區,俊德街,,
65000070,樹林區,俊興街,,
65000070,樹林區,俊興街,１５４巷,
65000070,樹林區,俊興街,２１０巷,
65000070,樹林區,俊興街,２１１巷,
65000070,樹林區,俊興街,２１１巷,７弄
65000070,樹林區,俊興街,２２４巷,
65000070,樹林區,俊興街,２６５巷,
65000070,樹林區,俊英街,,
65000070,樹林區,俊英街,１１１巷,
65000070,樹林區,俊英街,１１６巷,
65000070,樹林區,俊英街,１１６巷,２９弄
65000070,樹林區,俊英街,１１６巷,４１弄
65000070,樹林區,俊英街,１２１巷,
65000070,樹林區,俊英街,１２３巷,
65000070,樹林區,俊英街,１２５巷,
65000070,樹林區,俊英街,１３３巷,
65000070,樹林區,俊英街,１３３巷,１弄
65000070,樹林區,俊英街,１５５巷,
65000070,樹林區,俊英街,１５５巷,３５弄
65000070,樹林區,俊英街,１５５巷,４３弄
65000070,樹林區,俊英街,１５５巷,９弄
65000070,樹林區,俊英街,１６０巷,
65000070,樹林區,俊英街,１６６巷,
65000070,樹林區,俊英街,１７２巷,
65000070,樹林區,俊英街,２１９巷,
65000070,樹林區,俊英街,２１９巷,２１弄
65000070,樹林區,俊英街,２１９巷,４５弄
65000070,樹林區,俊英街,２２３巷,
65000070,樹林區,俊英街,２２４巷,
65000070,樹林區,俊英街,２４８巷,
65000070,樹林區,俊英街,４６巷,
65000070,樹林區,俊英街,６３巷,
65000070,樹林區,俊英街,８１巷,
65000070,樹林區,俊英街,８３巷,
65000070,樹林區,俊英街,８４巷,
65000070,樹林區,保安二街,,
65000070,樹林區,保安二街,１１２巷,
65000070,樹林區,保安二街,４０巷,
65000070,樹林區,保安二街,６４巷,
65000070,樹林區,保安二街,６４巷,１弄
65000070,樹林區,保安二街,６４巷,５弄
65000070,樹林區,保安二街,８４巷,
65000070,樹林區,保安二街,８６巷,
65000070,樹林區,保安街一段,,
65000070,樹林區,保安街一段,１４巷,
65000070,樹林區,保安街一段,１４巷,２８弄
65000070,樹林區,保安街一段,１６巷,
65000070,樹林區,保安街一段,１７７巷,
65000070,樹林區,保安街一段,２０巷,
65000070,樹林區,保安街一段,２０巷,７弄
65000070,樹林區,保安街一段,２８９巷,
65000070,樹林區,保安街一段,２９４巷,
65000070,樹林區,保安街一段,３１３巷,
65000070,樹林區,保安街一段,３１３巷,２６弄
65000070,樹林區,保安街一段,３３６巷,
65000070,樹林區,保安街一段,３４１巷,
65000070,樹林區,保安街一段,３６０巷,
65000070,樹林區,保安街一段,４８巷,
65000070,樹林區,保安街一段,５７巷,
65000070,樹林區,保安街三段,,
65000070,樹林區,保安街三段,１巷,
65000070,樹林區,保安街三段,１巷,１０弄
65000070,樹林區,保安街三段,１巷,８弄
65000070,樹林區,保安街三段,１０巷,
65000070,樹林區,保安街三段,２６巷,
65000070,樹林區,保安街三段,５１巷,
65000070,樹林區,保安街二段,,
65000070,樹林區,保安街二段,１０７巷,
65000070,樹林區,保安街二段,１０７巷,１弄
65000070,樹林區,保安街二段,１１７巷,
65000070,樹林區,保安街二段,１６７巷,
65000070,樹林區,保安街二段,１８６巷,
65000070,樹林區,保安街二段,１８９巷,
65000070,樹林區,保安街二段,１９７巷,
65000070,樹林區,保安街二段,２３巷,
65000070,樹林區,保安街二段,２５５巷,１弄
65000070,樹林區,保安街二段,２５５巷,３弄
65000070,樹林區,保安街二段,２６７巷,２弄
65000070,樹林區,保安街二段,２６７巷,４弄
65000070,樹林區,保安街二段,２９５巷,
65000070,樹林區,保安街二段,３１巷,
65000070,樹林區,保安街二段,３２５巷,
65000070,樹林區,保安街二段,３３３巷,
65000070,樹林區,保安街二段,３３７巷,
65000070,樹林區,保安街二段,３３７巷,１０弄
65000070,樹林區,保安街二段,３３７巷,８弄
65000070,樹林區,保安街二段,３５１巷,
65000070,樹林區,保安街二段,４５巷,
65000070,樹林區,保安街二段,４５巷,１３弄
65000070,樹林區,保安街二段,４５巷,２１弄
65000070,樹林區,保安街二段,４５巷,３６弄
65000070,樹林區,保安街二段,４５巷,４２弄
65000070,樹林區,保安街二段,６３巷,
65000070,樹林區,保順街,,
65000070,樹林區,信和街,,
65000070,樹林區,信和街,２巷,
65000070,樹林區,信和街,４５巷,
65000070,樹林區,信和街,４９巷,
65000070,樹林區,信和街,６巷,
65000070,樹林區,信義街,,
65000070,樹林區,備內街,,
65000070,樹林區,備內街,１巷,
65000070,樹林區,備內街,１巷,３５弄
65000070,樹林區,備內街,１４０巷,
65000070,樹林區,備內街,１５８巷,
65000070,樹林區,備內街,１６０巷,
65000070,樹林區,備內街,１６４巷,
65000070,樹林區,備內街,２巷,
65000070,樹林區,備內街,２０巷,
65000070,樹林區,備前街,,
65000070,樹林區,備前街,３６巷,
65000070,樹林區,備前街,４８巷,
65000070,樹林區,備前街,５６巷,
65000070,樹林區,光明街,,
65000070,樹林區,光明街,２巷,
65000070,樹林區,光明街,２０巷,
65000070,樹林區,光明街,３１巷,
65000070,樹林區,光榮街,,
65000070,樹林區,光榮街,２７巷,
65000070,樹林區,光榮街,３巷,
65000070,樹林區,光榮街,３巷,９弄
65000070,樹林區,光榮街,４巷,
65000070,樹林區,光榮街,４巷,２弄
65000070,樹林區,光武街,,
65000070,樹林區,光武街,３０巷,
65000070,樹林區,光武街,３２巷,
65000070,樹林區,光武街,３４巷,
65000070,樹林區,光武街,３６巷,
65000070,樹林區,光武街,３６巷,３９弄
65000070,樹林區,光興街,,
65000070,樹林區,光興街,１１巷,
65000070,樹林區,光興街,１１巷,６弄
65000070,樹林區,光興街,１３４巷,
65000070,樹林區,光興街,１４６巷,
65000070,樹林區,光興街,１５５巷,
65000070,樹林區,光興街,１５７巷,
65000070,樹林區,光興街,２２３巷,
65000070,樹林區,光興街,３２０巷,
65000070,樹林區,光興街,３７６巷,
65000070,樹林區,光興街,６３巷,
65000070,樹林區,光興街,８１巷,
65000070,樹林區,光華街,,
65000070,樹林區,光華街,１０巷,
65000070,樹林區,光華街,１４巷,
65000070,樹林區,八德街,,
65000070,樹林區,八德街,２１２巷,
65000070,樹林區,八德街,２５１巷,
65000070,樹林區,八德街,２５１巷,１０弄
65000070,樹林區,八德街,２８０巷,
65000070,樹林區,八德街,４３６巷,
65000070,樹林區,八德街,４３６巷,６弄
65000070,樹林區,八德街,４９２巷,
65000070,樹林區,八德街,６２４巷,
65000070,樹林區,八德街,６２８巷,
65000070,樹林區,八德街,７１巷,
65000070,樹林區,千歲街,,
65000070,樹林區,千歲街,１０４巷,
65000070,樹林區,千歲街,１３４巷,
65000070,樹林區,千歲街,１９巷,
65000070,樹林區,千歲街,２８巷,
65000070,樹林區,千歲街,３０巷,
65000070,樹林區,千歲街,３０巷,２弄
65000070,樹林區,千歲街,３０巷,２６弄
65000070,樹林區,千歲街,３１巷,
65000070,樹林區,千歲街,４６巷,
65000070,樹林區,千歲街,４６巷,１３弄
65000070,樹林區,千歲街,４６巷,２弄
65000070,樹林區,千歲街,５巷,
65000070,樹林區,千歲街,６巷,
65000070,樹林區,千歲街,６巷,２０弄
65000070,樹林區,千歲街,６１巷,
65000070,樹林區,千歲街,６１巷,１２弄
65000070,樹林區,千歲街,６１巷,３０弄
65000070,樹林區,千歲街,６１巷,４０弄
65000070,樹林區,千歲街,６１巷,５０弄
65000070,樹林區,千歲街,７０巷,１弄
65000070,樹林區,千歲街,７０巷,２弄
65000070,樹林區,千歲街,７０巷,３弄
65000070,樹林區,千歲街,７０巷,６弄
65000070,樹林區,千歲街,９２巷,
65000070,樹林區,千歲街,９２巷,７弄
65000070,樹林區,博愛一街,,
65000070,樹林區,博愛一街,２９巷,
65000070,樹林區,博愛街,,
65000070,樹林區,博愛街,２巷,
65000070,樹林區,博愛街,２２６巷,
65000070,樹林區,博愛街,２５５巷,
65000070,樹林區,吉祥街,,
65000070,樹林區,吉祥街,３巷,
65000070,樹林區,吉祥街,５巷,
65000070,樹林區,名園街,,
65000070,樹林區,名園街,２２巷,
65000070,樹林區,名園街,２３巷,
65000070,樹林區,名園街,３７巷,
65000070,樹林區,名園街,５１巷,２弄
65000070,樹林區,名園街,６７巷,
65000070,樹林區,名園街,７８巷,
65000070,樹林區,名園街,７８巷,１６弄
65000070,樹林區,名園街,９巷,
65000070,樹林區,味王街,,
65000070,樹林區,味王街,４６巷,
65000070,樹林區,和平街,,
65000070,樹林區,和平街,１巷,
65000070,樹林區,和平街,２巷,
65000070,樹林區,和平街,３２巷,
65000070,樹林區,和平街,６巷,
65000070,樹林區,啓智街,,
65000070,樹林區,啓智街,１２０巷,
65000070,樹林區,啓智街,１２０巷,１０弄
65000070,樹林區,啓智街,１２０巷,１２弄
65000070,樹林區,啓智街,１２４巷,
65000070,樹林區,啓智街,１２７巷,
65000070,樹林區,啓智街,１３７巷,
65000070,樹林區,啓智街,１３７巷,１０弄
65000070,樹林區,啓智街,１３７巷,９弄
65000070,樹林區,啓智街,１４巷,
65000070,樹林區,啓智街,１４巷,１弄
65000070,樹林區,啓智街,１５１巷,
65000070,樹林區,啓智街,１５６巷,
65000070,樹林區,啓智街,１７３巷,
65000070,樹林區,啓智街,１８７巷,
65000070,樹林區,啓智街,１８７巷,２４弄
65000070,樹林區,啓智街,１８９巷,
65000070,樹林區,啓智街,２４巷,
65000070,樹林區,啓智街,４２巷,
65000070,樹林區,啓智街,４４巷,
65000070,樹林區,啓智街,７７巷,
65000070,樹林區,啓智街,７９巷,
65000070,樹林區,啓智街,８０巷,
65000070,樹林區,啓智街,８０巷,１５弄
65000070,樹林區,啓智街,８２巷,
65000070,樹林區,啓智街,８６巷,
65000070,樹林區,四德街,,
65000070,樹林區,四德街,２４巷,
65000070,樹林區,四德街,７巷,
65000070,樹林區,四維路,,
65000070,樹林區,國凱街,,
65000070,樹林區,國凱街,１２２巷,
65000070,樹林區,國凱街,１３６巷,
65000070,樹林區,國凱街,１３６巷,２９弄
65000070,樹林區,國凱街,１３６巷,３０弄
65000070,樹林區,國凱街,１３６巷,８弄
65000070,樹林區,國凱街,１３８巷,
65000070,樹林區,國凱街,１４０巷,
65000070,樹林區,國凱街,１４０巷,１１弄
65000070,樹林區,國凱街,４７巷,
65000070,樹林區,國凱街,５０巷,
65000070,樹林區,國凱街,５０巷,１弄
65000070,樹林區,國凱街,７２巷,
65000070,樹林區,地政街,,
65000070,樹林區,地政街,１４巷,
65000070,樹林區,地政街,３５巷,
65000070,樹林區,地政街,８巷,１０弄
65000070,樹林區,地政街,８巷,２弄
65000070,樹林區,大同街,,
65000070,樹林區,大同街,１０巷,
65000070,樹林區,大同街,２４巷,
65000070,樹林區,大同街,２４巷,１５弄
65000070,樹林區,大安路,,
65000070,樹林區,大安路,１１１巷,
65000070,樹林區,大安路,１１１巷,２６弄
65000070,樹林區,大安路,１２５巷,
65000070,樹林區,大安路,１４５巷,
65000070,樹林區,大安路,１４５巷,１０弄
65000070,樹林區,大安路,３０７巷,１弄
65000070,樹林區,大安路,３０７巷,２弄
65000070,樹林區,大安路,３１２巷,
65000070,樹林區,大安路,３２２巷,
65000070,樹林區,大安路,３２３巷,
65000070,樹林區,大安路,３２３巷,１０弄
65000070,樹林區,大安路,３３９巷,
65000070,樹林區,大安路,３８６巷,
65000070,樹林區,大安路,５３７巷,
65000070,樹林區,大安路,５３７巷,７弄
65000070,樹林區,大慶街,,
65000070,樹林區,大成路,,
65000070,樹林區,大有路,,
65000070,樹林區,大義路,,
65000070,樹林區,大雅路,,
65000070,樹林區,太元街,,
65000070,樹林區,太元街,１１０巷,
65000070,樹林區,太元街,２巷,
65000070,樹林區,太平路,,
65000070,樹林區,太平路,１２７巷,
65000070,樹林區,太平路,１２７巷,１２弄
65000070,樹林區,太平路,１２７巷,６弄
65000070,樹林區,太平路,１５０巷,
65000070,樹林區,太平路,１５０巷,２３弄
65000070,樹林區,太平路,１５０巷,３９弄
65000070,樹林區,太平路,１５０巷,９弄
65000070,樹林區,太平路,１７４巷,
65000070,樹林區,太平路,１７４巷,１６弄
65000070,樹林區,太平路,１７４巷,２弄
65000070,樹林區,太平路,１７４巷,２９弄
65000070,樹林區,太平路,１７４巷,３１弄
65000070,樹林區,太平路,１７４巷,３２弄
65000070,樹林區,太平路,１７４巷,５弄
65000070,樹林區,太平路,１８８巷,
65000070,樹林區,太平路,１９６巷,
65000070,樹林區,太平路,２０２巷,
65000070,樹林區,太平路,２１１巷,
65000070,樹林區,太平路,２２５巷,
65000070,樹林區,太平路,２４１巷,
65000070,樹林區,太平路,２４７巷,
65000070,樹林區,太平路,３３巷,
65000070,樹林區,太平路,４３巷,
65000070,樹林區,太平路,４６巷,
65000070,樹林區,太平路,５２巷,
65000070,樹林區,太平路,５６巷,
65000070,樹林區,太平路,６０巷,
65000070,樹林區,太平路,８６巷,
65000070,樹林區,太順街,,
65000070,樹林區,太順街,１１０巷,
65000070,樹林區,太順街,１１２巷,
65000070,樹林區,太順街,１１４巷,
65000070,樹林區,太順街,４９巷,
65000070,樹林區,太順街,４９巷,２０弄
65000070,樹林區,太順街,５巷,
65000070,樹林區,太順街,５１巷,
65000070,樹林區,太順街,５７巷,
65000070,樹林區,太順街,６２巷,
65000070,樹林區,太順街,６２巷,１弄
65000070,樹林區,太順街,６２巷,３弄
65000070,樹林區,太順街,６２巷,６弄
65000070,樹林區,太順街,７９巷,
65000070,樹林區,太順街,７９巷,１５弄
65000070,樹林區,太順街,８６巷,
65000070,樹林區,太順街,９６巷,
65000070,樹林區,太順街,９６巷,１６弄
65000070,樹林區,學勤路,,
65000070,樹林區,學士路,,
65000070,樹林區,學府路,,
65000070,樹林區,學成路,,
65000070,樹林區,學林路,,
65000070,樹林區,寶園街,,
65000070,樹林區,山佳街,,
65000070,樹林區,工興街,,
65000070,樹林區,工興街,１４巷,
65000070,樹林區,工興街,３４巷,
65000070,樹林區,工興街,３５巷,
65000070,樹林區,後站街,,
65000070,樹林區,後站街,３巷,
65000070,樹林區,後站街,６巷,
65000070,樹林區,復興路,,
65000070,樹林區,復興路,１９９巷,
65000070,樹林區,復興路,２１５巷,
65000070,樹林區,復興路,２２５巷,
65000070,樹林區,復興路,２２９巷,
65000070,樹林區,復興路,２９５巷,
65000070,樹林區,復興路,２９５巷,２０弄
65000070,樹林區,復興路,３０８巷,１弄
65000070,樹林區,復興路,３０８巷,２弄
65000070,樹林區,復興路,３２２巷,
65000070,樹林區,復興路,３３５巷,
65000070,樹林區,復興路,３３５巷,２弄
65000070,樹林區,復興路,３３５巷,６弄
65000070,樹林區,復興路,３７２巷,
65000070,樹林區,復興路,３７３巷,
65000070,樹林區,復興路,３７３巷,３弄
65000070,樹林區,復興路,３７３巷,７弄
65000070,樹林區,復興路,３９０巷,
65000070,樹林區,復興路,３９８巷,
65000070,樹林區,復興路,４０６巷,
65000070,樹林區,復興路,４４６巷,
65000070,樹林區,復興路,４４６巷,２弄
65000070,樹林區,復興路,４５２巷,
65000070,樹林區,復興路,４６４巷,
65000070,樹林區,復興路,４９７巷,
65000070,樹林區,德和街,,
65000070,樹林區,德和街,１７巷,
65000070,樹林區,德和街,２６巷,
65000070,樹林區,忠信街,,
65000070,樹林區,忠孝街,,
65000070,樹林區,忠孝街,１０１巷,
65000070,樹林區,忠孝街,１０１巷,２弄
65000070,樹林區,忠孝街,１１３巷,
65000070,樹林區,忠孝街,４３巷,
65000070,樹林區,忠孝街,６７巷,
65000070,樹林區,忠愛街,,
65000070,樹林區,忠義街,,
65000070,樹林區,忠義街,２巷,
65000070,樹林區,忠義街,２７巷,
65000070,樹林區,文化街,,
65000070,樹林區,文化街,１０巷,
65000070,樹林區,文化街,１１２巷,
65000070,樹林區,文化街,１１２巷,１７弄
65000070,樹林區,文化街,２５巷,
65000070,樹林區,文化街,２５巷,１弄
65000070,樹林區,文化街,２５巷,５弄
65000070,樹林區,文化街,２５巷,７弄
65000070,樹林區,文化街,５巷,
65000070,樹林區,文化街,７９巷,
65000070,樹林區,文德街,,
65000070,樹林區,文德街,１巷,
65000070,樹林區,文德街,２巷,
65000070,樹林區,文德街,３巷,
65000070,樹林區,文德街,４巷,
65000070,樹林區,新興街,,
65000070,樹林區,新興街,１巷,
65000070,樹林區,新興街,１１巷,
65000070,樹林區,新興街,１９巷,
65000070,樹林區,新興街,１９巷,２弄
65000070,樹林區,新興街,１９巷,３４弄
65000070,樹林區,新興街,１９巷,３６弄
65000070,樹林區,新興街,２巷,
65000070,樹林區,新興街,２７巷,
65000070,樹林區,新興街,３７巷,
65000070,樹林區,新興街,３７巷,１２弄
65000070,樹林區,新興街,３７巷,５弄
65000070,樹林區,日新街,,
65000070,樹林區,日新街,１１９巷,
65000070,樹林區,日新街,１４１巷,
65000070,樹林區,日新街,１４８巷,
65000070,樹林區,日新街,１７２巷,
65000070,樹林區,日新街,７０巷,
65000070,樹林區,日新街,７１巷,
65000070,樹林區,日新街,９２巷,
65000070,樹林區,東佳路,,
65000070,樹林區,東和街,,
65000070,樹林區,東和街,１８巷,
65000070,樹林區,東和街,３０巷,
65000070,樹林區,東和街,４２巷,
65000070,樹林區,東和街,４７巷,
65000070,樹林區,東和街,４８巷,
65000070,樹林區,東和街,５６巷,
65000070,樹林區,東和街,５７巷,
65000070,樹林區,東大街,,
65000070,樹林區,東榮街,,
65000070,樹林區,東榮街,１１６巷,
65000070,樹林區,東榮街,１４７巷,
65000070,樹林區,東榮街,１４７巷,２弄
65000070,樹林區,東榮街,１４７巷,２７弄
65000070,樹林區,東榮街,１４７巷,４弄
65000070,樹林區,東榮街,１７１巷,２弄
65000070,樹林區,東榮街,６９巷,
65000070,樹林區,東榮街,８３巷,
65000070,樹林區,東榮街,８８巷,
65000070,樹林區,東榮街,９１巷,１弄
65000070,樹林區,東榮街,９１巷,２弄
65000070,樹林區,東榮街,９１巷,３弄
65000070,樹林區,東榮街,９１巷,４弄
65000070,樹林區,東興街,,
65000070,樹林區,東興街,１６巷,
65000070,樹林區,東興街,１６巷,２弄
65000070,樹林區,東興街,１６巷,４弄
65000070,樹林區,東興街,１６巷,６弄
65000070,樹林區,東興街,２４巷,
65000070,樹林區,東興街,４巷,
65000070,樹林區,東興街,６巷,
65000070,樹林區,東華街,,
65000070,樹林區,東華街,３巷,
65000070,樹林區,東華街,７０巷,
65000070,樹林區,東豐街,,
65000070,樹林區,東豐街,４９巷,
65000070,樹林區,東豐街,４９巷,２２弄
65000070,樹林區,東豐街,４９巷,８弄
65000070,樹林區,東豐街,８５巷,
65000070,樹林區,東豐街,８７巷,
65000070,樹林區,東陽街,,
